Сервис,Уровень,Аккаунтов,Стоимость без НДС,Стоимость 1 аккаунта,Минут,Период,Примечание,Итого стоимость с НДС с учетом количества аккаунтов,цена,Unnamed: 10,Unnamed: 11,Аккаунтов.1,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Пользователей,Unnamed: 26,Уровень.1,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,цена1,Unnamed: 47,Unnamed: 48,Аккаунтов.2,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59
"Пакет Программ Главный Бухгалтер, Podpis (1 пользователь, ЛД)",Базовый,1.0,34.6,41.52,60,2025-10-01,,41.52,,Доппакет МВ Комплекс,(пусто),,,,,,,,,,,16.56,,,,,,,,,,,,,,,,,,,,,,,,,Доппакет МВ Комплекс,(пусто),,,,,,,,,,,13.8
"Пакет Программ Главный Бухгалтер ПРОФ, Podpis (1 пользователь, ЛД)",Эксперт,1.0,406.4,487.68,800,2025-10-01,,487.68,,Доппакет ОВ Комплекс,(пусто),,,,,,,,,,,16.07,,,,,,,,,,,,,,,,,,,,,,,,,Доппакет ОВ Комплекс,(пусто),,,,,,,,,,,13.39
"Пакет Программ Главный Бухгалтер ПРОФ, Podpis (1 пользователь, ЛД)",Оптимальный Плюс,1.0,200.14,240.17,400/800,2025-10-01,,240.17,,Комплекс коммерческий Главный Бухгалтер ПРОФ,Оптимальный,145.69,121.39,94.74,82.18,70.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Комплекс коммерческий Главный Бухгалтер ПРОФ,Оптимальный,121.41,101.16,78.95,68.48,59.16,,,,,,
"Пакет Программ Главный Бухгалтер ПРОФ, Podpis (1 пользователь, ЛД)",Оптимальный,1.0,172.39,206.87,400,2025-10-01,,206.87,,,Эксперт,246.77,205.96,161.2,140.12,121.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Эксперт,205.64,171.63,134.33,116.77,101.13,,,,,,
"Пакет Программ Главный Бухгалтер ПРОФ, Podpis (1 пользователь, ЛД)",Базовый,1.0,71.5,85.8,60,2025-10-01,,85.8,,,Базовый,37.86,34.82,34.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Базовый,31.55,29.02,28.86,,,,,,,,
Доппакет ЛД Podpis,,,13.39,16.07,60,2025-10-01,,16.07,,Комплекс коммерческий Предприятие,Минимальный,43.8,40.27,40.08,39.94,39.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Комплекс коммерческий Предприятие,Минимальный,36.5,33.56,33.4,33.28,33.09,,,,,,
"Пакет Программ Главный Бухгалтер, Podpis, ilex.Накладные (1 пользователь, ЛД)",Эксперт,1.0,197.11,236.53,600,2025-10-01,,236.53,,,Оптимальный,167.66,139.58,108.97,94.48,81.59,81.22,79.19,77.22,75.28,73.42,,,,,,,,,,,,,,,,,,,,,,,,,,,Оптимальный,139.72,116.32,90.81,78.73,67.99,67.68,65.99,64.35,62.73,61.18,
"Пакет Программ Главный Бухгалтер, Podpis, ilex.Накладные (1 пользователь, ЛД)",Оптимальный Плюс,1.0,92.06,110.47,300/600,2025-10-01,,110.47,,,Эксперт,305.3,254.88,199.45,173.34,150.1,149.39,145.67,142.0,138.46,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Эксперт,254.42,212.4,166.21,144.45,125.08,124.49,121.39,118.33,115.38,112.5,
"Пакет Программ Главный Бухгалтер, Podpis, ilex.Накладные (1 пользователь, ЛД)",Оптимальный,1.0,79.17,95.0,300,2025-10-01,,95.0,,Комплекс коммерческий Предприятие ПРОФ,Минимальный,57.29,52.64,48.4,44.4,40.8,37.51,33.74,30.35,27.36,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,Комплекс коммерческий Предприятие ПРОФ,Минимальный,47.74,43.87,40.33,37.0,34.0,31.26,28.12,25.29,22.8,20.77,
"Пакет Программ Главный Бухгалтер, Podpis, ilex.Накладные (1 пользователь, ЛД)",Базовый,1.0,34.6,41.52,60,2025-10-01,,41.52,,,Оптимальный,333.71,277.85,216.92,188.2,162.55,143.74,126.66,113.08,102.67,95.65,,,,,,,,,,,,,,,,,,,,,,,,,,,Оптимальный,278.09,231.54,180.77,156.83,135.46,119.78,105.55,94.23,85.56,79.71,
"Пакет Программ Главный Бухгалтер ПРОФ, Podpis, ilex.Накладные (1 пользователь, ЛД)",Эксперт,1.0,406.4,487.68,800,2025-10-01,,487.68,,,Эксперт,709.33,592.19,463.32,402.88,348.76,309.24,273.24,244.43,222.56,207.94,,,,,,,,,,,,,,,,,,,,,,,,,,,Эксперт,591.11,493.49,386.1,335.73,290.63,257.7,227.7,203.69,185.47,173.28,
"Пакет Программ Главный Бухгалтер ПРОФ, Podpis, ilex.Накладные (1 пользователь, ЛД)",Оптимальный Плюс,1.0,200.14,240.17,400/800,2025-10-01,,240.17,,Комплекс коммерческий VIP Предприятие,Минимальный,66.76,61.33,56.3,51.79,47.56,43.7,39.35,35.4,31.86,28.99,,,,,,,,,,,,,,,,,,,,,,,,,,Комплекс коммерческий VIP Предприятие,Минимальный,55.63,51.11,46.92,43.16,39.63,36.42,32.79,29.5,26.55,24.16,
"Пакет Программ Главный Бухгалтер ПРОФ, Podpis, ilex.Накладные (1 пользователь, ЛД)",Оптимальный,1.0,172.39,206.87,400,2025-10-01,,206.87,,,Оптимальный,550.86,487.44,431.24,381.49,337.4,298.4,263.1,234.82,213.18,198.62,,,,,,,,,,,,,,,,,,,,,,,,,,,Оптимальный,459.05,406.2,359.37,317.91,281.17,248.67,219.25,195.68,177.65,165.52,
"Пакет Программ Главный Бухгалтер ПРОФ, Podpis, ilex.Накладные (1 пользователь, ЛД)",Базовый,1.0,71.5,85.8,60,2025-10-01,,85.8,,,Эксперт,898.5,796.84,706.68,626.69,555.66,492.54,435.42,389.56,354.41,331.03,,,,,,,,,,,,,,,,,,,,,,,,,,,Эксперт,748.75,664.03,588.9,522.24,463.05,410.45,362.85,324.63,295.34,275.86,
Доппакет ЛД Накладные,,,13.39,16.07,60,2025-10-01,,16.07,,Комплекс коммерческий Главный Бухгалтер ПРОФ (1 пользователь),Эксперт,487.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Комплекс коммерческий Главный Бухгалтер ПРОФ (1 пользователь),Эксперт,406.4,,,,,,,,,,
Главный Бухгалтер ПРОФ,Эксперт,1.0,200.89,241.07,800,2025-08-01,,241.07,,Комплекс коммерческий Предприятие (1 пользователь),Минимальный,101.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Комплекс коммерческий Предприятие (1 пользователь),Минимальный,84.77,,,,,,,,,,
Главный Бухгалтер ПРОФ,Эксперт,2.0,167.33,200.8,800,2025-08-01,,401.59,,,Оптимальный,243.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Оптимальный,203.12,,,,,,,,,,
Главный Бухгалтер ПРОФ,Эксперт,3.0,130.71,156.85,800,2025-08-01,,470.56,,,Эксперт,621.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Эксперт,518.19,,,,,,,,,,
Главный Бухгалтер ПРОФ,Эксперт,4.0,113.4,136.08,800,2025-08-01,,544.32,,Комплекс коммерческий Предприятие ПРОФ (1 пользователь),Минимальный,182.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Комплекс коммерческий Предприятие ПРОФ (1 пользователь),Минимальный,152.45,,,,,,,,,,
Главный Бухгалтер ПРОФ,Эксперт,5.0,98.02,117.62,800,2025-08-01,,588.12,,,Оптимальный,438.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Оптимальный,365.61,,,,,,,,,,
Главный Бухгалтер ПРОФ,Оптимальный,1.0,119.55,143.46,400,2025-08-01,,143.46,,,Эксперт,1147.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Эксперт,955.87,,,,,,,,,,
Главный Бухгалтер ПРОФ,Оптимальный,2.0,99.41,119.29,400,2025-08-01,,238.58,,Комплекс коммерческий VIP Предприятие (1 пользователь),Минимальный,388.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Комплекс коммерческий VIP Предприятие (1 пользователь),Минимальный,324.07,,,,,,,,,,
Главный Бухгалтер ПРОФ,Оптимальный,3.0,77.44,92.93,400,2025-08-01,,278.78,,,Оптимальный,900.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Оптимальный,750.07,,,,,,,,,,
Главный Бухгалтер ПРОФ,Оптимальный,4.0,67.03,80.44,400,2025-08-01,,321.74,,,Эксперт,2330.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Эксперт,1942.01,,,,,,,,,,
Главный Бухгалтер ПРОФ,Оптимальный,5.0,57.8,69.36,400,2025-08-01,,346.8,,"Пакет Программ Главный Бухгалтер, Podpis, ilex.Накладные (1 пользователь, ЛД)",Оптимальный,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Пакет Программ Главный Бухгалтер, Podpis, ilex.Накладные (1 пользователь, ЛД)",Оптимальный,79.17,,,,,,,,,,
Главный Бухгалтер ПРОФ,Базовый,1.0,31.25,37.5,60,2025-08-01,,37.5,,,Эксперт,236.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Эксперт,197.11,,,,,,,,,,
Главный Бухгалтер ПРОФ,Базовый,2.0,28.69,34.43,60,2025-08-01,,68.86,,,Базовый,41.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Базовый,34.6,,,,,,,,,,
Главный Бухгалтер ПРОФ,Базовый,3.0,28.47,34.16,60,2025-08-01,,102.49,,,Оптимальный Плюс,110.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Оптимальный Плюс,92.06,,,,,,,,,,
Предприятие,Эксперт,1.0,247.56,297.07,800,2025-08-01,,297.07,,"Пакет Программ Главный Бухгалтер ПРОФ, Podpis, ilex.Накладные (1 пользователь, ЛД)",Оптимальный,206.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Пакет Программ Главный Бухгалтер ПРОФ, Podpis, ilex.Накладные (1 пользователь, ЛД)",Оптимальный,172.39,,,,,,,,,,
Предприятие,Эксперт,2.0,206.27,247.52,800,2025-08-01,,495.05,,,Эксперт,487.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Эксперт,406.4,,,,,,,,,,
Предприятие,Эксперт,3.0,161.1,193.32,800,2025-08-01,,579.96,,,Базовый,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Базовый,71.5,,,,,,,,,,
Предприятие,Эксперт,4.0,139.73,167.68,800,2025-08-01,,670.7,,,Оптимальный Плюс,240.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Оптимальный Плюс,200.14,,,,,,,,,,
Предприятие,Эксперт,5.0,120.76,144.91,800,2025-08-01,,724.56,,"Пакет Программ Главный Бухгалтер, Podpis (1 пользователь, ЛД)",Оптимальный,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Пакет Программ Главный Бухгалтер, Podpis (1 пользователь, ЛД)",Оптимальный,79.17,,,,,,,,,,
Предприятие,Эксперт,6.0,119.95,143.94,800,2025-08-01,,863.64,,,Эксперт,236.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Эксперт,197.11,,,,,,,,,,
Предприятие,Эксперт,7.0,116.97,140.36,800,2025-08-01,,982.55,,,Базовый,41.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Базовый,34.6,,,,,,,,,,
Предприятие,Эксперт,8.0,114.02,136.82,800,2025-08-01,,1094.59,,,Оптимальный Плюс,110.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Оптимальный Плюс,92.06,,,,,,,,,,
Предприятие,Эксперт,9.0,111.17,133.4,800,2025-08-01,,1200.64,,"Пакет Программ Главный Бухгалтер ПРОФ, Podpis (1 пользователь, ЛД)",Оптимальный,206.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Пакет Программ Главный Бухгалтер ПРОФ, Podpis (1 пользователь, ЛД)",Оптимальный,172.39,,,,,,,,,,
Предприятие,Эксперт,10.0,108.39,130.07,800,2025-08-01,,1300.68,,,Эксперт,487.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Эксперт,406.4,,,,,,,,,,
Предприятие,Оптимальный,1.0,137.04,164.45,400,2025-08-01,,164.45,,,Базовый,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Базовый,71.5,,,,,,,,,,
Предприятие,Оптимальный,2.0,113.86,136.63,400,2025-08-01,,273.26,,,Оптимальный Плюс,240.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Оптимальный Плюс,200.14,,,,,,,,,,
Предприятие,Оптимальный,3.0,88.71,106.45,400,2025-08-01,,319.36,,Доппакет ЛД Podpis,(пусто),,,,,,,,,,,16.07,,,,,,,,,,,,,,,,,,,,,,,,,Доппакет ЛД Podpis,(пусто),,,,,,,,,,,13.39
Предприятие,Оптимальный,4.0,76.76,92.11,400,2025-08-01,,368.45,,Доппакет ЛД Накладные,(пусто),,,,,,,,,,,16.07,,,,,,,,,,,,,,,,,,,,,,,,,Доппакет ЛД Накладные,(пусто),,,,,,,,,,,13.39
Предприятие,Оптимальный,5.0,66.16,79.39,400,2025-08-01,,396.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Оптимальный,6.0,65.73,78.88,400,2025-08-01,,473.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Оптимальный,7.0,64.09,76.91,400,2025-08-01,,538.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Оптимальный,8.0,62.49,74.99,400,2025-08-01,,599.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Оптимальный,9.0,60.92,73.1,400,2025-08-01,,657.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Оптимальный,10.0,59.42,71.3,400,2025-08-01,,713.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Минимальный,1.0,36.09,43.31,60,2025-08-01,,43.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Минимальный,2.0,33.11,39.73,60,2025-08-01,,79.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Минимальный,3.0,32.89,39.47,60,2025-08-01,,118.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Минимальный,4.0,32.71,39.25,60,2025-08-01,,157.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие,Минимальный,5.0,32.46,38.95,60,2025-08-01,,194.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,1.0,571.26,685.51,800,2025-08-01,,685.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,2.0,475.98,571.18,800,2025-08-01,,1142.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,3.0,371.67,446.0,800,2025-08-01,,1338.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,4.0,322.54,387.05,800,2025-08-01,,1548.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,5.0,278.67,334.4,800,2025-08-01,,1672.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,6.0,246.61,295.93,800,2025-08-01,,1775.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,7.0,217.9,261.48,800,2025-08-01,,1830.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,8.0,194.93,233.92,800,2025-08-01,,1871.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,9.0,177.49,212.99,800,2025-08-01,,1916.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Эксперт,10.0,165.83,199.0,800,2025-08-01,,1989.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,1.0,270.87,325.04,400,2025-08-01,,325.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,2.0,225.09,270.11,400,2025-08-01,,540.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,3.0,175.39,210.47,400,2025-08-01,,631.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,4.0,151.86,182.23,400,2025-08-01,,728.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,5.0,130.91,157.09,400,2025-08-01,,785.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,6.0,115.53,138.64,400,2025-08-01,,831.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,7.0,101.81,122.17,400,2025-08-01,,855.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,8.0,90.89,109.07,400,2025-08-01,,872.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,9.0,82.52,99.02,400,2025-08-01,,891.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Оптимальный,10.0,76.88,92.26,400,2025-08-01,,922.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Минимальный,1.0,46.87,56.24,60,2025-08-01,,56.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Минимальный,2.0,42.99,51.59,60,2025-08-01,,103.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Минимальный,3.0,39.44,47.33,60,2025-08-01,,141.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ,Минимальный,4.0,36.11,43.33,60,2025-08-01,,173.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
